Conferencia|Ciudad|Pais|Fecha|Paper|Autores
Large-Scale Time Dependent Graphs|Skopje|Macedonia|2017|Link++: Adaptive Linking of Multiple Transportation Networks|Ali Masri, Karine Zeitouni, Zoubida Kedad
Large-Scale Time Dependent Graphs|Skopje|Macedonia|2017|Finding the Nearest Service Provider on Time-Dependent Road Networks|Lívia Almada Cruz, Francesco Lettich, Leopoldo Soares Júnior, Regis Pires Magalhães, José Antônio Fernandes de Macedo
Large-Scale Time Dependent Graphs|Skopje|Macedonia|2017|Design and Implementation Issues of a Time-dependent Shortest Path Algorithm for Multimodal Transportation Network|Abdelfattah Idri, Mariyem Oukarfi, Azedine Boulmakoul, Karine Zeitouni
Large-Scale Time Dependent Graphs|Skopje|Macedonia|2017|Synthetic Graph Generation from Finely-Tuned Temporal Constraints |Karim Alami, Radu Ciucanu, Engelbert Mephu Nguifo
Large-Scale Time Dependent Graphs|Skopje|Macedonia|2017|A Distributed Framework for Large-Scale Time-Dependent Graph Analysis|Wissem Inoubli, Livia Almada, Ticiana Linhares Coelho da Silva, Gustavo Coutinho, Lucas Peres, Regis Pires Magalhães, José Antônio Fernandes de Macedo, Sabeur Aridhi, Engelbert Mephu Nguifo
KI 2017 Workshop on Formal and Cognitive Reasoning|Dortmund|Germany|2017|Behaviorism Revisited: Linking Perception and Action Through Symbolic Models of Cognition|Pierre Bonzon
KI 2017 Workshop on Formal and Cognitive Reasoning|Dortmund|Germany|2017|Unsupervised Text Annotation|Tanya Braun, Felix Kuhr, Ralf Möller
KI 2017 Workshop on Formal and Cognitive Reasoning|Dortmund|Germany|2017|A Vision on Analysing Approaches for Knowledge Representation and Reasoning Using Computer Games|Christian Eichhorn, Vanessa Volz, Richard Niland, Tim Schendekehl
KI 2017 Workshop on Formal and Cognitive Reasoning|Dortmund|Germany|2017|Pre-Selection in Cluster Lasso Methods for Correlated Variable Selection in High-Dimensional Linear Models|Niharika Gauraha, Swapan Parui
KI 2017 Workshop on Formal and Cognitive Reasoning|Dortmund|Germany|2017|A New Combined Approach for Inference in High-Dimensional Regression Models with Correlated Variables|Niharika Gauraha, Swapan Parui
KI 2017 Workshop on Formal and Cognitive Reasoning|Dortmund|Germany|2017|Deviation in Belief Change on Fragments of Propositional Logic|Adrian Haret, Stefan Woltran
KI 2017 Workshop on Formal and Cognitive Reasoning|Dortmund|Germany|2017|Syllogistic Reasoning in Seven Spaces|Frieder Stolzenburg, Raimund Lüderitz
Dataset Profiling and Federated Search for Web Data|Vienna|Austria|2017|Towards Profiling Knowledge Graphs|Heiko Paulheim
Dataset Profiling and Federated Search for Web Data|Vienna|Austria|2017|Temporal Knowledge Extraction for Dataset Discovery|Lama Saeeda, Petr K?emen
Dataset Profiling and Federated Search for Web Data|Vienna|Austria|2017|SocialMatching++: A Novel Approach for Interlinking User Profiles on Social Networks|Hussein Hazimeh, Elena Mugellini, Omar Abou Khaled, Philippe Cudré-Mauroux
Dataset Profiling and Federated Search for Web Data|Vienna|Austria|2017|The Sevod Vocabulary for Dataset Descriptions for Federated Querying|Stasinos Konstantopoulos, Angelos Charalambidis, Antonis Troumpoukis, Giannis Mouchakis, Vangelis Karkaletsis
Dataset Profiling and Federated Search for Web Data|Vienna|Austria|2017|Modelling and Analysing Dynamic Linked Data using RDF and SPARQL|Tobias Käfer, Alexandra Wins, Maribel Acosta
Dataset Profiling and Federated Search for Web Data|Vienna|Austria|2017|BotDCAT-AP: An Extension of the DCAT Application Profile for Describing Datasets for Chatbot Systems|Paolo Cappello, Marco Comerio, Irene Celino
Dataset Profiling and Federated Search for Web Data|Vienna|Austria|2017|On the Role of the GRAPH Clause in the Performance of Federated SPARQL Queries|David Chaves-Fraga, Claudio Gutierrez, Oscar Corcho
Linguistic and Cognitive Approaches To Dialog Agents|Melbourne|Australia|2017|Experimental Semiotics and Representation by Dialogue Systems|T. Mark Ellison
Linguistic and Cognitive Approaches To Dialog Agents|Melbourne|Australia|2017|Learning Deep on Cyberbullying is Always Better Than Brute Force|Michal Ptaszynski, Juuso Kalevi Kristian Eronen, Fumito Masui
Linguistic and Cognitive Approaches To Dialog Agents|Melbourne|Australia|2017|Asystent – a Prototype of a Motivating Electronic Assistant|Patrycja Swieczkowska, Jolanta Bachan, Rafal Rzepka, Kenji Araki
Linguistic and Cognitive Approaches To Dialog Agents|Melbourne|Australia|2017|Towards a Response Selection System for Spoken Requests in a Physical Domain |Andisheh Partovi, Ingrid Zukerman, Quan Tran
Linguistic and Cognitive Approaches To Dialog Agents|Melbourne|Australia|2017|Criteria for Human-Compatible AI in Two-Player Vision-Language Tasks|Cheolho Han, Sang-Woo Lee, Yujung Heo, Wooyoung Kang, Jaehyun Jun, Byoung-Tak Zhang
Linguistic and Cognitive Approaches To Dialog Agents|Melbourne|Australia|2017|Be More Eloquent, Professor ELIZA - Comparison of Utterance Generation Methods for Artificial Second Language Tutor|Taku Nakamura, Rafal Rzepka, Kenji Araki, Kentaro Inui
Linguistic and Cognitive Approaches To Dialog Agents|Melbourne|Australia|2017|A Prototype Method for Future Event Prediction Based on Future Reference Sentence Extraction|Yoko Nakajima, Michal Ptaszynski, Hirotoshi Honma, Fumito Masui
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|What Information Do Teachers Demand from a Computerized Classroom? An Exploratory Analysis|Alejandra Martínez-Mon&eacute;s, Christophe Reffay, Gw&eacute;na&euml;lle L&eacute;cuyer-Cabioch, Vanda Luengo
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|Learning Analytics Implementation in a Multidomain Computer-Based Learning Environment|Omar &Aacute;lvarez-Xochihua, Pedro J. Mu&ntilde;oz-Merino, Ricardo Garc&iacute;a-Pericuesta, Jos&eacute; &Aacute;. Gonz&aacute;lez-Fraga, Carlos Delgado Kloos, Everardo Guti&eacute;rrez-L&oacute;pez, Mar&iacute;a Andrade-Ar&eacute;chiga
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|Towards a Living Lab to Support Evidence-based Educational Research and Innovation|Adolfo Ruiz-Calleja, Mar&iacute;a Jes&uacute;s Rodr&iacute;guez-Triana, Luis P. Prieto, Katrin
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|Ongoing Research About the Use of Commercial-off-the-shelf Wrist Wearables in Educational Contexts|Francisco de Arriba-P&eacute;rez, Manuel Caeiro-Rodr&iacute;guez, Juan M. Santos-Gago
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|Predicting Peer-Review Participation at Large Scale Using an Ensemble Learning Method|Erkan Er, Eduardo G&oacute;mez-S&aacute;nchez, Miguel L. Bote-Lorenzo, Yannis Dimitriadis, Juan I. Asensio-P&eacute;rez
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|Study of the Flexibility of a Learning Analytics Tool to Evaluate Teamwork Competence Acquisition in Different Contexts|Miguel &Aacute;ngel Conde, Francisco J. Garc&iacute;a-Pe&ntilde;alvo, &Aacute;ngel Fidalgo-Blanco, Mar&iacute;a Luisa Sein-Echaluce
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|Proposal of a System of Indicators to Assess Teamwork Using Log-based Learning Analytics|Carmen Ruiz-de-Azc&aacute;rate, &Aacute;ngel Hern&aacute;ndez-Garc&iacute;a, Santiago Iglesias-Pradas, Emiliano Acquila-Natale
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|Using Kibana and ElasticSearch for the Recommendation of Job Offers to Students|Antonio Robles-G&oacute;mez, Salvador Ros, Antonio Mart&iacute;nez-G&aacute;mez, Roberto Hern&aacute;ndez, Llanos Tobarra, Rafael Pastor, Agustín C. Caminero, Jes&uacute;s Cano
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|Instructional Perspective Using Learning Analytics in Computer Science Education|F&eacute;lix Buend&iacute;a-Garc&iacute;a, Jos&eacute; V. Benlloch-Dualde
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|A Data Collection Experience with Canvas LMS as a Learning Platform|Aar&oacute;n Rubio Fern&aacute;ndez, Fernando Santamar&iacute;a Gonz&aacute;lez, Pedro J. Mu&ntilde;oz-Merino, Carlos Delgado Kloos
Learning Analytics Summer Institute Spain 2017|Madrid|Spain|2017|Analyzing Students' Behavior in UNED-COMA MOOCs|Llanos Tobarra, Salvador Ros, Roberto Hern&aacute;ndez, Antonio Robles-G&oacute;mez, Rafael Pastor, Agustín C. Caminero, Jes&uacute;s Cano, Jordi Claramonte
